RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1607,15714080,Goliwe,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0
8099,15594391,Samaniego,770,France,Female,68,2,183555.24,1,0,0,159557.28,1
8780,15650322,Grigoryeva,701,France,Female,34,3,105588.66,1,0,1,74694.41,0
146,15800703,Madukwe,485,Spain,Female,21,5,113157.22,1,1,1,54141.5,0
3577,15635285,Taylor,647,France,Male,28,8,0,2,1,1,91055.27,0
6575,15661290,Hightower,785,Germany,Female,,9,107199.75,1,0,0,146398.51,0
1310,15690079,Boniwell,591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0
1479,15630725,Johnson,649,France,Female,45,5,92786.66,1,1,0,173365.9,1
4973,15612524,Hunt,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0
2056,15705991,Kenenna,469,Germany,Male,38,9,113599.42,1,0,0,11950.29,0
1780,15673342,K'ung,703,France,Male,36,2,0,2,1,0,108790.95,0
4089,15788536,Armit,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0
4156,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0
4022,15697100,Wright,772,Germany,Female,48,6,108736.52,1,1,0,184564.67,1
547,15708916,Paterson,587,France,Male,38,0,0,2,1,0,47414.15,0
3706,15769645,Senior,612,France,Female,35,3,0,1,1,1,48108.72,0
1352,15635435,White,648,France,Female,54,9,120633.42,1,0,0,5924.38,1
6673,15660403,Fleming,827,Spain,Female,35,0,0,2,0,1,184514.01,0
7702,15702801,Ts'ao,677,France,Female,29,3,86616.35,1,0,0,91903.9,1
1138,15645269,Duncan,583,France,Female,42,4,0,2,1,0,17439.66,0
5455,15754301,Bruche,704,France,Male,39,5,0,1,1,0,6416.92,0
8546,15674179,Vorobyova,513,Germany,Male,34,7,60515.13,1,0,0,124571.09,0
4458,15743617,Chesnokova,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,0
3358,15670668,Webb,658,Germany,Male,29,5,75395.53,2,0,1,54914.92,0
4078,15659236,Iadanza,781,Spain,Male,33,3,0,2,1,1,42556.33,0
3175,15734312,Kang,577,Spain,Male,43,6,0,2,1,1,149457.81,0
4039,15684461,McKay,469,Spain,Female,31,6,0,1,1,0,146213.75,1
2180,15787459,Parkes,745,Spain,Male,40,3,88466.82,1,0,0,116331.42,0
4121,15610105,Shen,666,Germany,Female,21,1,121827.43,2,1,1,99818.31,0
6168,15810167,Scott,657,Spain,Male,75,7,126273.95,1,0,1,91673.6,0
4845,15720814,Warren,670,Germany,Female,36,2,84266.44,2,0,0,38614.69,0
1207,15599268,Yobachi,584,Spain,Male,32,5,0,2,1,0,10956.82,0
1258,15647402,Wan,628,France,Female,38,3,0,2,1,1,48924.73,0
2764,15654495,Potter,706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0
7014,15599440,McGregor,748,France,Female,34,8,0,2,1,0,53584.03,0
4806,15745452,Sun,651,Germany,Male,41,1,90218.11,1,1,0,174337.68,0
220,15774854,Fuller,592,France,Male,54,8,0,1,1,1,28737.71,1
9541,15634551,Williamson,727,Germany,Male,46,3,115248.11,4,1,0,130752.01,1
3231,15769902,Christie,679,France,Female,33,6,0,2,1,1,98015.85,0
503,15714485,Udinese,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
7223,15694237,McEwan,744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0
6630,15734365,Hsueh,579,France,Male,39,5,0,2,0,1,39891.84,0
2538,15723706,Abbott,573,France,Female,33,0,90124.64,1,1,0,137476.71,0
2239,15808784,Hess,835,France,Male,28,2,163569.61,2,1,1,154559.28,0
4442,15628279,Murphy,624,France,Female,38,3,0,2,1,1,163666.85,0
4736,15650086,Uchenna,725,France,Male,43,2,165896,2,1,0,130795.52,0
7064,15766183,Ferguson,580,Germany,Male,76,2,130334.84,2,1,1,51672.08,0
4871,15573888,Ponomaryov,648,Germany,Female,43,1,107963.38,1,0,0,186438.86,1
2079,15815626,Oluchi,640,France,Male,63,2,68432.45,2,1,1,112503.24,1
4114,15667085,Meng,667,France,Male,33,4,0,2,1,1,131834.75,0
4984,15723721,Tinline,543,France,Male,30,4,140916.81,1,1,0,157711.18,0
8644,15813660,Forlonge,754,Spain,Male,40,2,160625.17,1,0,1,3554.63,0
2603,15683521,Godfrey,594,Germany,Male,28,0,142574.71,2,1,0,129084.82,0
7690,15777452,Sauve,587,France,Female,46,6,88820.29,1,0,0,70224.34,0
4804,15610002,Chidubem,802,Spain,Male,41,5,0,2,1,1,134626.3,0
9080,15730488,Richmond,516,Spain,Female,27,1,0,1,0,1,112311.15,0
1366,15689514,Kang,625,France,Male,43,8,201696.07,1,1,0,133020.9,1
9992,15769959,Ajuluchukwu,597,France,Female,53,4,88381.21,1,1,0,69384.71,1
5536,15694444,Buttenshaw,648,Germany,Female,32,8,157138.99,3,1,0,190994.48,1
1022,15717164,Genovese,485,Spain,Male,32,6,102238.01,2,1,1,194010.12,0
1704,15750466,Rhodes,790,Germany,Male,42,1,85839.62,1,1,0,198182.73,0
2204,15672598,Walker,613,Spain,Male,30,9,111927.45,1,1,1,175795.87,0
1879,15641043,Scott,648,Spain,Male,35,7,0,2,1,1,78436.36,0
4257,15578462,Hs?,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0
5661,15737133,P'eng,706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0
4244,15622518,Stephenson,768,France,Female,26,5,51116.26,1,1,1,70454.79,1
8551,15709016,North,687,Germany,Female,47,1,91219.29,1,0,0,158845.49,1
3832,15695356,Chinwemma,722,France,Male,46,5,0,2,1,0,179908.71,0
7358,15570947,Bruny,615,Spain,Female,29,7,143330.56,2,1,1,126396.01,0
3224,15695679,Yao,,Spain,Male,39,2,104349.45,1,0,0,79503.05,0
4516,15761654,Boni,726,Spain,Male,30,8,134152.29,1,1,1,147822.44,0
9560,15761706,Y?an,705,Spain,Female,39,8,144102.32,1,1,1,11682.36,0
4,15701354,Boni,699,France,Female,39,1,0,2,0,0,93826.63,0
8254,15746515,Greece,750,France,Male,36,7,136492.92,3,1,1,26500.29,1
8819,15575391,Claypool,677,France,Female,37,3,0,2,1,1,38252.25,0
6096,15741652,McLean,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0
5956,15649024,Trujillo,748,France,Female,39,9,132865.56,1,1,1,59636.43,1
9422,15589589,Bryan,613,France,Male,34,5,144094.2,1,1,0,44510.26,0
7184,15740458,Murphy,703,Spain,Male,36,7,135095.47,1,1,0,143859.66,0
3211,15733964,Russo,606,Spain,Female,53,1,109330.06,1,1,1,75860.01,0
3744,15678944,Brown,655,Germany,Female,32,6,130935.56,1,1,0,9241.83,1
5739,15654074,Tuan,653,France,Male,38,8,119315.75,1,1,0,150468.35,0
7813,15695280,Hung,532,Germany,Male,24,8,142755.25,1,0,0,34231.48,0
5166,15688612,Campos,850,France,Male,165,7,140956.99,1,0,0,3510.18,0
3202,15637593,Greco,722,France,Male,20,6,0,2,1,0,195486.28,0
9915,15568876,Hughes,496,France,Female,34,1,102723.35,2,1,0,,0
1715,15738828,Milano,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0
492,15699005,Martin,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
5709,15626156,Galloway,655,France,Female,60,3,0,2,1,1,,0
1828,15740104,Tuan,425,Spain,Female,22,7,169649.73,2,0,1,136365,1
1679,15569178,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9,0
4936,15804862,Toscani,505,Germany,Male,43,6,127146.68,1,0,0,137565.87,0
7571,15791944,Harker,,France,Male,32,7,175464.85,3,1,0,116442.42,1
3569,15672970,Chigolum,714,Spain,Male,20,3,0,2,0,1,150465.93,0
5047,15708289,Graham,793,Spain,Male,125,3,100913.57,1,0,0,10579.72,0
3262,15768293,Sun,614,France,Male,51,3,0,2,1,1,5552.37,0
3283,15806901,Henderson,584,France,Female,39,2,112687.69,1,1,1,127749.61,0
3963,15600911,Mbadiwe,712,France,Male,33,2,182888.08,1,1,0,3061,0
6525,15743293,Waters,651,Germany,Female,35,1,163700.78,3,1,1,29583.48,1
6679,15632472,Scott,3776,Spain,Female,32,1,159397.75,1,0,1,57323.18,0
963,15753831,Cox,,Spain,Male,32,7,100433.8,1,1,1,39768.59,0
9011,15786463,Hsing,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1
4636,15761024,Long,619,France,Female,33,2,167733.51,2,1,1,65222.48,0
6049,15676433,Allan,707,France,Female,36,6,0,1,0,0,98810.78,0
108,15812878,Parsons,785,Germany,Female,36,2,99806.85,1,0,1,36976.52,0
8838,15809736,Steigrad,664,France,Male,46,2,0,1,1,1,177423.02,1
5983,15704378,Calabrese,655,Germany,Male,37,9,121342.24,1,1,1,180241.44,0
511,15568506,Forbes,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
8648,15593241,Tochukwu,444,France,Male,43,3,0,2,1,1,159131.21,0
9229,15749679,Beck,699,France,Male,39,2,109724.38,1,1,1,180022.39,0
2816,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0
1269,15617078,Ewing,658,France,Female,44,6,148481.09,1,1,0,130529.13,0
1422,15742378,Swaim,520,Germany,Male,32,5,110029.77,1,1,0,,0
9402,15601857,Woodhouse,705,Germany,Female,46,4,115518.07,1,0,0,76544.9,1
9363,15701972,Parsons,684,France,Male,35,3,137179.39,1,1,1,37264.11,0
6959,15596808,Maclean,5432,Spain,Male,33,4,96110.22,1,1,0,1173.23,0
305,15812191,Brennan,553,France,Male,33,4,118082.89,1,0,0,94440.45,0
5039,15589230,Wu,612,France,Female,63,2,126473.33,1,0,1,147545.65,0
518,15781307,Schneider,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
9216,15624180,Genovesi,584,Germany,Female,37,10,134171.8,4,1,1,70927.11,1
5745,15776850,Smith,749,Spain,Female,43,1,124209.02,1,1,1,,0
297,15774510,Tien,714,France,Female,31,4,125169.26,1,1,1,106636.89,0
2505,15625942,McDonald,619,Spain,Female,45,0,0,2,0,0,113645.4,0
8004,15595426,Madukwe,75.375,Spain,Male,57,6,105000.85,2,1,1,87412.24,1
4680,15756975,Montemayor,777,Spain,Female,35,3,0,2,1,1,17257.72,0
4448,15716381,Greece,666,Germany,Female,50,7,109062.28,1,1,1,140136.1,1
3654,15744240,Shen,688,Germany,Female,46,0,74458.25,1,0,1,6866.31,0
8735,15642530,Coates,706,Germany,Female,47,10,144090.42,1,1,0,140938.95,1
1421,15753969,K'ung,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0
1503,15660833,Flannery,796,Germany,Male,39,5,86350.87,2,0,0,105080.53,0
4664,15578783,Mai,620,Germany,Male,35,0,76989.97,1,1,1,17242.79,0
474,15681705,Fanucci,785,France,Male,28,8,0,2,1,0,77231.27,0
401,15690452,Tung,605,France,Male,52,1,63349.75,1,1,0,108887.44,0
275,15800116,Bowman,712,Germany,Male,28,4,145605.44,1,0,1,93883.53,0
9000,15810910,Royston,702,Spain,Female,38,9,0,2,1,1,158527.45,0
6862,15665524,Savage,4840,Spain,Male,41,5,103154.66,1,0,0,143203.78,0
7443,15715519,McDavid,614,Spain,Male,36,5,0,2,1,0,130610.78,0
3924,15595047,Murray,764,France,Male,205,7,0,2,0,0,134878.34,0
6947,15612043,Hammonds,418,France,Male,36,7,90145.04,1,1,1,69157.93,0
2360,15644896,Thompson,663,Germany,Male,32,3,108586.86,1,1,1,182355.21,0
4036,15792607,Little,769,France,Female,,2,0,2,0,0,75578.67,0
6881,15724453,Fan,570,France,Male,23,2,0,1,0,0,198830.98,0
2349,15775203,Chia,,France,Male,45,3,129209.48,1,0,0,60151.77,0
9624,15796790,Amaechi,573,France,Female,47,8,154543.98,1,1,0,29586.73,0
3897,15767894,Ch'ien,741,France,Female,21,9,0,2,0,1,139259.54,0
9071,15656937,Johnston,3744,Spain,Male,26,1,131643.25,1,1,0,64436.16,0
4880,15777045,Price,783,Spain,Female,44,3,81811.71,1,1,0,164213.53,1
5154,15692259,Baresi,695,France,Female,29,9,0,2,1,0,111565.45,0
442,15611088,Genovese,790,France,Female,31,9,0,2,1,0,84126.75,0
5622,15807524,Chukwuma,569,France,Female,44,4,0,2,0,0,134394.78,0
4175,15810593,Forbes,568,France,Male,51,4,0,3,1,1,66586.56,0
4197,15796910,Tsui,625,Spain,Female,57,7,0,1,0,0,84106.17,1
3291,15748589,Winter,736,France,Female,30,9,0,2,1,0,34180.33,0
9191,15798943,Alexander,646,France,Female,46,8,0,2,1,0,133059.15,0
4763,15756071,Kang,756,France,Male,34,1,103133.26,1,1,1,90059.04,0
7089,15600975,Chiemenam,556,France,Female,54,4,150005.38,1,1,0,157015.5,1
2470,15630617,Lo Duca,727,Germany,Male,36,6,140418.81,1,1,1,113033.73,1
7197,15586183,Wallace,561,France,Female,35,5,0,2,1,0,59981.62,0
2995,15710257,Matveyeva,625,France,Female,39,3,130786.92,1,0,1,121316.07,0
2247,15800326,Poole,717,Spain,Female,39,6,0,2,1,0,93275.61,0
816,15619708,Harker,745,France,Male,25,5,157993.15,2,1,0,146041.45,0
812,15649992,Alexander,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0
3710,15812616,Enyinnaya,707,France,Female,49,10,0,1,1,0,82967.97,1
259,15750803,Jess,693,France,Female,30,6,127992.25,1,1,1,50457.2,0
4757,15778005,Kemp,785,France,Female,39,1,130147.98,1,1,0,163798.41,1
4467,15595160,Renwick,413,Spain,Male,35,2,0,2,1,1,60972.84,0
1539,15723411,Jamieson,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
992,15806926,Watson,615,France,Female,35,2,97440.02,2,1,1,139816.1,0
966,15602084,Coles,663,France,Female,42,5,124626.07,1,1,1,78004.5,0
9274,15740160,Okwukwe,616,France,Male,31,1,0,2,1,1,54706.75,0
1141,15566251,Ferrari,618,France,Female,37,5,96652.86,1,1,0,98686.4,1
8002,15798053,Nnachetam,707,Spain,Male,32,9,0,2,1,0,126475.79,0
9425,15666200,Lombardo,689,France,Female,40,1,0,2,1,1,119446.64,0
9385,15686242,Otutodilichukwu,771,France,Female,57,4,0,1,0,0,85876.67,1
536,15776780,He,608,France,Male,59,1,0,1,1,0,70649.64,1
8893,15739476,Ferrari,680,France,Female,32,5,0,1,1,1,150684.23,0
2634,15766776,Sal,576,France,Male,41,1,0,1,1,1,188274.6,0
8030,15732113,Butters,671,Spain,Male,50,8,0,1,0,1,2560.11,0
5973,15623499,Holman,548,Germany,Male,49,9,108437.89,1,0,0,127022.87,1
3645,15626233,Onyekachi,593,France,Female,32,3,0,2,1,1,151978.36,0
1842,15788539,Foxall,501,France,Female,34,3,107747.57,1,1,0,9249.36,0
6883,15609160,Marsden,586,France,Male,32,1,0,2,0,0,31635.99,0
983,15792360,Clark,668,France,Male,32,7,0,2,1,1,777.37,0
7020,15699839,Hall,637,France,Male,36,2,152606.82,1,1,1,71692.8,0
3601,15573599,Adamson,506,France,Female,57,6,0,2,0,1,194421.12,1
9089,15608246,Wentcher,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,1
4033,15593555,Chinedum,430,France,Male,38,9,0,2,1,1,12050.77,0
3159,15811177,Beneventi,643,France,Female,31,3,167949.48,1,1,0,143162.34,0
9564,15624374,Maclean,703,France,Male,28,9,0,2,0,1,2151.17,0
4684,15694890,Lai,588,France,Male,38,1,124271.26,1,1,0,75969.19,0
5074,15800295,Cruz,644,Germany,Male,34,9,112746.54,2,0,0,141230.07,0
9041,15653952,T'an,581,Germany,Female,38,3,135157.05,1,1,1,32919.42,0
3918,15640258,Chou,685,France,Female,250,6,94238.75,2,1,1,50664.07,1
5320,15719779,May,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0
9255,15601116,P'an,5488,France,Male,32,6,0,2,1,1,179093.26,0
8523,15619892,Page,644,Spain,Male,18,8,0,2,1,0,59172.42,0
7387,15664083,Ulyanova,666,Germany,Female,37,2,158468.76,1,0,1,13323.71571,0
3178,15759684,Ting,528,France,Female,27,7,176227.07,2,0,1,139481.53,0
8138,15603096,Lori,410,France,Male,33,6,125789.69,1,0,0,66333.56,1
5338,15724076,Christie,815,Spain,Female,57,5,0,3,0,0,,1
2492,15764174,Bidencope,612,Spain,Female,26,4,0,2,1,1,179780.74,0
5700,15624667,Wallace,684,France,Male,35,6,135871.5,1,1,1,87219.41,0
6691,15579223,Niu,573,Germany,Male,30,8,127406.5,1,1,0,192950.6,0
4847,15693200,King,752,France,Female,36,7,0,2,1,0,184866.86,0
1064,15762198,Capon,812,France,Male,34,5,103818.43,1,1,1,166038.27,0
4126,15633378,Davidson,692,Spain,Female,49,9,0,2,1,0,178342.63,0
6088,15730759,Chukwudi,561,France,Female,27,9,135637,1,1,0,153080.4,1
8048,15576111,Reagan,734,Germany,Male,33,5,121898.58,1,1,0,61829.89,0
4610,15794895,McKay,581,Spain,Male,34,1,0,2,0,1,81175.25,0
320,15626114,Pearson,429,France,Male,24,4,95741.75,1,1,0,46170.75,0
7853,15596379,Wallace,743,Germany,Male,39,3,119695.75,1,0,1,26136.13,0
5659,15814430,Ma,747,Spain,Male,41,9,0,1,1,0,32430.94,1
1817,15752816,Murray,531,France,Male,29,3,114590.58,1,0,0,,0
8900,15677939,Ch'eng,584,France,Female,41,3,0,2,1,1,160095.48,0
3191,15625395,Chinomso,585,France,Female,28,6,105795.9,1,1,1,41219.09,0
3910,15726487,P'eng,431,France,Male,63,6,160982.89,1,1,1,168008.17,0
7054,15815271,Ritchie,755,Germany,Male,43,6,165048.5,3,1,0,16929.41,1
4479,15622443,Marshall,549,France,Male,31,4,0,2,0,1,25684.85,0
1155,15766887,Iadanza,538,Spain,Male,39,2,122773.5,2,1,1,58467.08,0
5933,15749300,Teng,556,France,Female,47,2,139914.27,1,1,1,50390.98,0
1825,15770498,Parker,798,France,Female,37,4,111723.08,1,1,1,83478.12,0
1475,15598782,Pinto,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
4552,15715673,Niu,651,Spain,Female,46,4,89743.05,1,1,0,156425.57,1
1058,15706534,Enyinnaya,581,France,Female,47,1,122949.14,1,0,0,180251.68,1
3101,15735549,Lori,810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0
5302,15606177,Crawford,84,France,Male,39,2,0,2,1,0,87372.49,0
8941,15658148,Udokamma,657,France,Male,38,7,0,2,1,0,185827.74,0
6206,15616221,Wilson,497,France,Female,29,4,85646.81,1,0,0,442631.14,1
6702,15629390,Liao,653,France,Male,37,7,135847.47,1,1,0,144880.81,0
516,15746902,Belstead,793,Spain,Male,38,9,0,2,1,0,88225.02,0
1628,15591932,Ford,680,France,Male,32,5,92961.61,1,1,0,116957.6,0
6612,15715199,Estrada,568,Spain,Male,27,5,126815.97,2,0,1,118648.12,0
7267,15762716,Chigozie,762,Spain,Female,300,10,168920.75,1,1,0,31445.03,1
6062,15758023,Grigoryeva,544,Germany,Male,47,5,105245.21,1,0,0,99922.08,1
9332,15659305,Webster,605,Germany,Male,19,8,166133.28,1,1,1,107994.99,0
3465,15689031,Murphy,697,Spain,Female,37,7,168066.87,1,1,0,35450.53,0
1078,15729832,Cheng,658,France,Male,29,3,145512.84,1,1,0,20207.02,0
7837,15780492,Ignatyeva,648,France,Male,42,4,0,2,1,0,,0
6555,15632576,Yashina,520,France,Male,31,4,93249.4,1,1,0,77335.75,0
4555,15660385,Stevenson,592,France,Male,39,7,0,2,1,0,83084.33,0
9545,15728043,Udinese,648,Germany,Female,37,7,138503.51,2,1,0,57215.85,0
4595,15661532,Butusov,5200,France,Female,31,1,160566.11,2,0,0,27073.81,0
6119,15656100,Candler,632,France,Female,49,5,167962.7,1,0,0,140201.21,0
6451,15781409,Lazarev,104.25,France,Female,28,6,0,1,1,0,74287.53,0
5210,15681126,Baker,702,Spain,Female,,2,0,1,1,1,161888.63,0
543,15776223,Davide,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
675,15642394,He,529,Spain,Male,35,5,0,2,1,1,187288.5,0
4698,15680706,Balashov,537,Germany,Male,48,4,131834.8,1,1,0,166476.95,1
9633,15791006,Kodilinyechukwu,760,Germany,Female,34,6,58003.41,1,1,0,90346.1,0
7107,15723989,Carroll,646,France,Male,40,5,93680.43,2,1,1,179473.26,0
4321,15611544,Ibeamaka,701,Germany,Male,36,7,95448.32,2,1,0,189085.07,0
533,15663478,Baldwin,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
8420,15775809,Holloway,677,Germany,Female,26,6,98723.67,1,0,1,151146.67,0
5646,15785373,Wong,717,Spain,Female,42,5,190305.78,1,1,0,99347.8,1
4702,15629787,Tu,652,France,Male,27,10,107303.72,2,0,0,44435.76,0
1390,15684196,Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
8873,15626475,Gamble,685,France,Male,30,2,0,2,1,1,140889.32,0
6400,15738501,Booth,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1
4457,15724428,Abel,544,France,Male,40,8,0,2,1,0,61581.2,0
6711,15701037,Barton,578,France,Male,39,2,0,2,1,0,70563.9,0
7683,15805261,Balashov,700,Spain,Male,29,8,0,2,0,1,152097.02,0
4117,15748068,Boyle,571,Spain,Female,31,3,0,2,1,1,194667.92,0
8377,15704657,Denman,601,France,Male,39,3,72647.64,1,1,0,41777.9,1
280,15782210,K'ung,714,France,Male,46,1,0,1,1,0,152167.79,1
743,15696231,Chiwetelu,635,France,Male,29,7,105405.97,1,1,1,149853.89,0
7509,15580366,Okechukwu,566,Germany,Male,54,4,118614.6,2,1,1,172601.62,0
5088,15624641,Kharlamova,740,Spain,Male,43,9,0,1,1,0,199290.68,1
3626,15781678,Pisani,470,Spain,Male,31,4,55732.92,2,1,1,103792.53,0
1779,15748947,Chukwuraenye,657,France,Female,41,5,95858.37,1,1,1,68255.88,0
686,15600337,Dobie,661,Spain,Male,42,2,178820.91,1,0,0,29358.57,1
3811,15746802,Onio,477,France,Female,30,6,131286.46,1,1,0,194144.45,0
6505,15773242,Chukwuhaenye,621,France,Male,32,1,0,2,1,1,168779.47,0
2622,15760102,Yeh,551,France,Female,36,5,0,1,1,0,183479.12,0
7313,15688264,Nkemdilim,629,France,Female,43,0,0,2,1,1,41263.69,0
7592,15748691,Lung,794,Spain,Female,30,1,154970.54,1,0,1,156768.45,0
6743,15783463,Read,678,France,Female,26,1,0,2,1,0,45443.68,0
5827,15737961,Miller,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0
642,15580684,Feng,706,France,Female,,5,112564.62,1,1,0,42334.38,0
2501,15713378,Brownless,711,France,Male,38,10,0,2,0,0,53311.78,0
1455,15608653,Davison,521,Spain,Female,34,7,70731.07,1,1,1,20243.97,1
950,15620981,Wickham,684,France,Female,48,3,73309.38,1,0,0,,1
4703,15661007,Thompson,660,France,Male,33,0,72783.42,1,0,0,181051.99,0
3418,15815530,Chin,612,France,Female,42,10,75497.51,1,0,0,149682.78,0
6715,15588933,Nwankwo,825,France,Female,36,3,146053.66,1,1,1,138344.7,0
6942,15628950,Coates,501,Germany,Male,25,6,104013.79,1,1,0,114774.35,0
4307,15727059,Lettiere,476,France,Female,40,4,0,2,0,0,182547.04,0
8724,15803202,Onyekachi,350,France,Male,51,10,0,1,1,1,125823.79,1
7516,15764841,Vidler,623,France,Female,35,0,130557.24,1,1,1,47880.71,0
9223,15620750,Sugden,559,France,Male,28,3,141099.43,1,1,1,15607.27,0
8812,15616168,Ojiofor,610,France,Female,35,7,81905.95,1,1,1,61623.19,0
6000,15735688,Horsley,753,France,Female,31,6,106596.29,1,0,0,91305.77,0
8788,15572356,Tsai,689,Spain,Male,73,1,108555.07,1,0,1,167969.15,0
4315,15582276,Greco,638,France,Male,34,5,133501.36,1,0,1,155643.04,0
5487,15783882,Daly,771,Spain,Female,41,5,0,2,0,1,92914.67,0
7614,15768449,Ricci,634,France,Female,37,7,51582.5,2,1,1,184312.88,0
6264,15745826,Dawson,445,France,Male,37,3,0,2,1,1,180012.39,0
2284,15624633,Kibby,702,France,Male,45,9,74989.58,1,1,1,171014.69,0
9265,15656351,Laidley,414,Spain,Male,60,3,0,2,1,1,93844.82,0
32,15706552,Odinakachukwu,533,France,Male,36,7,85311.7,1,0,1,,0
5390,15682728,Mathews,96.75,France,Female,32,4,0,2,0,0,114899.13,0
507,15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
5972,15786680,Bianchi,805,Spain,Male,37,5,0,2,1,0,21928.81,0
8846,15635703,Chu,729,Germany,Female,39,1,131513.26,1,1,1,193715,0
3244,15716781,Dolgorukova,815,France,Male,24,7,171922.72,1,0,1,178028.96,0
3307,15633854,Sun,654,France,Female,40,3,0,2,1,0,167889.1,0
1327,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
7012,15609356,Chimaraoke,697,France,Female,25,1,0,2,0,0,87803.32,0
5626,15663234,Bishop,508,France,Female,60,7,143262.04,1,1,1,129562.74,0
1900,15806880,Boyle,627,Spain,Female,30,6,0,1,1,1,,0
4823,15805704,Murphy,745,France,Female,32,2,0,4,0,1,179705.13,1
8639,15587573,Castiglione,626,Germany,Male,27,4,115084.53,2,0,1,26907.43,0
4904,15628530,Booth,694,France,Male,42,3,156864.2,2,0,0,88890.75,0
425,15566111,Estes,596,France,Male,39,9,0,1,1,0,48963.59,0
5131,15631721,Millar,5528,Germany,Male,38,9,163965.69,2,0,1,103511.26,0
9973,15747927,Ch'in,758,France,Male,26,4,155739.76,1,1,0,171552.02,0
6993,15808175,Castiglione,557,France,Female,39,7,49572.73,1,1,0,115287.99,1
3275,15596984,Pinto,629,France,Female,,6,0,1,1,1,16447.6,1
1656,15659105,Borchgrevink,669,France,Female,47,9,61196.54,1,1,0,58170.24,0
830,15639788,Yuan,577,France,Female,39,10,0,2,1,0,10553.31,0
7706,15647306,Gibbs,97.125,France,Female,29,9,131240.61,1,1,1,163746.09,1
7092,15763108,Davis,600,Germany,Male,53,7,106261.63,1,1,0,93629.66,1
1435,15714993,Longo,552,France,Female,,9,124349.34,1,1,0,135635.25,0
6298,15625247,Scott,807,France,Female,34,1,0,1,0,0,114448.13,0
6238,15778897,Cartwright,630,France,Female,28,1,0,2,1,1,133267.78,0
5643,15737778,Dickson,782,Spain,Female,41,4,0,1,1,0,132943.88,0
7535,15786539,Olisaemeka,808,France,Male,32,1,0,2,1,1,46200.71,0
5062,15734005,Mazzi,633,France,Female,42,1,0,2,1,0,56865.62,0
9883,15785490,Okeke,771,France,Male,50,3,105229.72,1,1,1,16281.68,1
949,15783659,Blackburn,659,France,Male,67,4,145981.87,1,1,1,131043.2,0
4824,15744789,McConnell,786,Spain,Female,32,6,114512.59,1,1,0,15796.66,0
7251,15631451,Grant,604,Spain,Female,28,6,0,2,1,1,69056.26,0
93,15809248,Cole,524,France,Female,36,10,0,2,1,0,109614.57,0
7542,15649430,White,723,France,Male,28,4,0,2,1,1,123885.88,0
